longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.79,35.21,4.0,2.0,2.0,6.0,2.0,23750.0,137500.0,INLAND
-119.31,34.7,19.0,961.0,218.0,479.0,138.0,33438.0,156300.0,INLAND
-118.41,34.2,32.0,2734.0,654.0,2209.0,610.0,35164.0,217200.0,<1H OCEAN
-118.12,34.11,52.0,2787.0,353.0,1057.0,364.0,102317.0,500001.0,<1H OCEAN
-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,28807.0,142600.0,INLAND
-118.11,33.88,19.0,3203.0,708.0,1761.0,667.0,40911.0,239700.0,<1H OCEAN
-118.06,33.98,40.0,1723.0,370.0,1221.0,370.0,33562.0,169200.0,<1H OCEAN
-121.02,39.01,17.0,4786.0,799.0,2066.0,770.0,39734.0,185400.0,INLAND
-118.11,34.12,52.0,2954.0,371.0,1152.0,347.0,115609.0,500001.0,<1H OCEAN
-118.17,34.1,25.0,4444.0,647.0,1922.0,652.0,80580.0,477300.0,<1H OCEAN
-122.82,38.61,41.0,2720.0,501.0,987.0,364.0,40294.0,201700.0,<1H OCEAN
-117.15,33.7,2.0,6305.0,1265.0,2489.0,1152.0,31319.0,111500.0,INLAND
-116.45,33.78,16.0,5228.0,992.0,1177.0,639.0,30859.0,134600.0,INLAND
-121.23,38.09,23.0,633.0,91.0,236.0,83.0,64562.0,230000.0,INLAND
-118.44,34.22,41.0,1582.0,399.0,1159.0,378.0,28250.0,168600.0,<1H OCEAN
-117.09,32.62,37.0,1538.0,298.0,867.0,285.0,30729.000000000004,128700.0,NEAR OCEAN
-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,91077.99999999999,500001.0,<1H OCEAN
-121.27,38.67,15.0,1701.0,346.0,723.0,352.0,38906.0,128700.0,INLAND
-118.28,34.0,42.0,1534.0,417.0,1295.0,380.0,20938.0,119200.0,<1H OCEAN
-117.12,32.76,43.0,2336.0,644.0,1203.0,614.0,23594.0,127800.0,NEAR OCEAN
-117.27,34.4,8.0,6042.0,979.0,3031.0,991.0,33438.0,124400.0,INLAND
-120.32,37.91,16.0,108.0,18.0,54.0,22.0,43750.0,100000.0,INLAND
-117.8,34.05,5.0,4536.0,1178.0,2485.0,909.0,41118.0,125900.0,<1H OCEAN
-118.17,33.98,41.0,756.0,,873.0,212.0,27321.0,156000.0,<1H OCEAN
-121.27,38.13,52.0,1081.0,257.0,437.0,225.0,21979.000000000004,114100.0,INLAND
-120.42,34.96,14.0,2069.0,343.0,1240.0,338.0,45066.0,149800.0,<1H OCEAN
-118.22,34.1,33.0,1903.0,386.0,1187.0,340.0,40469.0,196600.0,<1H OCEAN
-117.05,32.75,36.0,2024.0,,1030.0,390.0,38233.0,139800.0,NEAR OCEAN
-117.1,32.69,11.0,3071.0,911.0,2812.0,774.0,12413.0,83100.0,NEAR OCEAN
-118.47,34.0,41.0,2331.0,636.0,1839.0,537.0,22879.999999999996,263500.0,<1H OCEAN
-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,29559.000000000004,118800.0,INLAND
-119.36,35.55,29.0,510.0,84.0,236.0,73.0,27000.0,125000.0,INLAND
-121.39,38.63,34.0,1226.0,180.0,359.0,167.0,38068.0,150400.0,INLAND
-122.59,37.97,46.0,4036.0,856.0,1872.0,833.0,45625.0,275200.0,NEAR OCEAN
-121.81,37.25,12.0,2070.0,587.0,1216.0,532.0,41926.0,244500.0,<1H OCEAN
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,26493.000000000004,67500.0,NEAR OCEAN
-117.91,33.61,40.0,2790.0,531.0,952.0,424.0,48000.0,500001.0,<1H OCEAN
-122.49,37.69,35.0,2644.0,456.0,1465.0,430.0,49375.0,277000.0,NEAR OCEAN
-116.98,33.74,25.0,4952.0,1062.0,1589.0,1024.0,18446.0,85700.0,INLAND
-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,31467.0,161100.0,<1H OCEAN
-118.35,34.08,52.0,2877.0,721.0,1186.0,704.0,32645.0,175000.0,<1H OCEAN
-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,29000.0,158700.0,INLAND
-121.62,39.14,41.0,2183.0,559.0,1202.0,506.0,16902.0,61500.0,INLAND
-117.28,32.84,41.0,1420.0,338.0,640.0,314.0,29306.0,360300.0,NEAR OCEAN
-116.71,33.75,25.0,10665.0,2161.0,1874.0,852.0,30625.0,150500.0,INLAND
-118.18,34.1,10.0,1907.0,398.0,921.0,369.0,48750.0,200400.0,<1H OCEAN
-122.32,37.95,37.0,1887.0,353.0,895.0,359.0,44500.0,196600.0,NEAR BAY
-118.39,34.02,38.0,2447.0,636.0,1312.0,574.0,35909.0,279400.0,<1H OCEAN
-120.64,35.46,6.0,5876.0,1406.0,2877.0,1304.0,25437.0,146400.0,<1H OCEAN
-122.06,37.35,30.0,2040.0,294.0,787.0,278.0,87579.99999999999,500001.0,<1H OCEAN
-121.85,36.6,21.0,2381.0,701.0,1264.0,659.0,25372.0,218000.0,<1H OCEAN
-117.5,34.66,20.0,1319.0,309.0,486.0,196.0,20184.000000000004,84900.0,INLAND
-121.27,37.98,43.0,2608.0,516.0,1322.0,528.0,25714.0,70000.0,INLAND
-122.36,37.93,17.0,1258.0,254.0,885.0,229.0,30500.0,121600.0,NEAR BAY
-121.83,37.23,7.0,5389.0,903.0,2232.0,825.0,66659.0,500001.0,<1H OCEAN
-117.05,32.56,22.0,2172.0,563.0,2049.0,524.0,20158.999999999996,139300.0,NEAR OCEAN
-118.32,34.07,25.0,2740.0,707.0,1420.0,664.0,35909.0,404500.0,<1H OCEAN
-117.21,33.61,7.0,7722.0,1324.0,2975.0,1161.0,36273.0,150900.0,<1H OCEAN
-121.92,37.33,52.0,2125.0,382.0,930.0,387.0,52831.0,299500.0,<1H OCEAN
-122.02,37.56,23.0,4332.0,857.0,2461.0,829.0,43594.0,223400.0,NEAR BAY
-118.28,34.06,14.0,1787.0,853.0,2251.0,763.0,11641.999999999998,400000.0,<1H OCEAN
-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,29810.0,129100.0,NEAR OCEAN
-121.96,37.22,35.0,4709.0,723.0,1866.0,694.0,84920.00000000001,500001.0,<1H OCEAN
-116.95,32.81,15.0,2619.0,599.0,1513.0,537.0,25430.0,100000.0,<1H OCEAN
-117.93,33.93,33.0,1626.0,378.0,1062.0,356.0,21944.0,139600.0,<1H OCEAN
-122.64,38.24,52.0,1621.0,393.0,635.0,349.0,25202.0,244000.0,<1H OCEAN
-121.13,37.74,21.0,2376.0,475.0,1175.0,441.0,36016.0,134600.0,INLAND
-118.48,34.03,32.0,1793.0,476.0,1143.0,448.0,28981.0,353600.0,<1H OCEAN
-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,32395.999999999996,375000.0,NEAR BAY
-120.94,37.63,43.0,244.0,52.0,176.0,60.0,14250.0,69400.0,INLAND
-121.47,38.58,52.0,2035.0,483.0,904.0,459.0,26976.0,109300.0,INLAND
-121.65,39.53,23.0,1387.0,325.0,640.0,289.0,14833.0,65200.0,INLAND
-122.71,37.88,21.0,2845.0,552.0,599.0,250.0,43125.0,495800.0,NEAR OCEAN
-122.48,37.86,52.0,3914.0,752.0,1177.0,670.0,62112.99999999999,500001.0,NEAR BAY
-117.68,34.08,28.0,2459.0,492.0,1230.0,498.0,30978.0,137200.0,INLAND
-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,35732.0,146900.0,INLAND
-119.99,38.93,23.0,1882.0,414.0,673.0,277.0,29091.0,141900.0,INLAND
-118.29,33.98,41.0,1582.0,416.0,1422.0,370.0,10516.0,108300.0,<1H OCEAN
-120.48,35.02,17.0,2721.0,477.0,1672.0,492.0,29798.0,204800.0,<1H OCEAN
-117.94,33.7,18.0,4827.0,718.0,2471.0,716.0,61181.0,284500.0,<1H OCEAN
-121.26,37.96,43.0,940.0,208.0,690.0,181.0,23056.0,62300.0,INLAND
-117.76,34.12,16.0,9020.0,1509.0,3575.0,1486.0,42415.0,275700.0,INLAND
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,35739.0,176000.0,NEAR BAY
-118.33,33.69,41.0,2168.0,357.0,1171.0,374.0,47215.99999999999,311900.0,NEAR OCEAN
-121.43,38.46,18.0,1378.0,235.0,818.0,262.0,40625.0,100300.0,INLAND
-118.41,33.96,15.0,412.0,128.0,310.0,137.0,39792.0,266700.0,<1H OCEAN
-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,45156.0,91200.0,INLAND
-122.48,37.77,52.0,2556.0,595.0,1202.0,568.0,38899.0,348500.0,NEAR BAY
-117.88,34.12,36.0,2029.0,351.0,1327.0,364.0,41836.0,164300.0,<1H OCEAN
-121.25,38.13,25.0,1305.0,270.0,789.0,235.0,32993.0,91100.0,INLAND
-118.35,34.04,45.0,1579.0,357.0,713.0,335.0,21711.0,179200.0,<1H OCEAN
-117.65,33.65,15.0,3485.0,519.0,1740.0,485.0,67543.0,251900.0,<1H OCEAN
-121.87,37.22,26.0,1921.0,250.0,725.0,253.0,76933.0,405900.0,<1H OCEAN
-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,50203.0,476300.0,NEAR BAY
-121.3,37.94,52.0,24.0,6.0,23.0,5.0,23750.0,67500.0,INLAND
-118.74,34.27,23.0,2493.0,522.0,1488.0,505.0,41800.0,215000.0,<1H OCEAN
-117.71,33.49,5.0,1680.0,254.0,617.0,231.0,85830.0,397700.0,<1H OCEAN
-121.43,38.54,42.0,3321.0,688.0,1346.0,658.0,24618.000000000004,101300.0,INLAND
-119.26,36.61,33.0,560.0,90.0,310.0,113.0,25417.0,118800.0,INLAND
-122.27,38.04,47.0,1685.0,405.0,835.0,372.0,23102.999999999996,134500.0,NEAR BAY
-118.14,33.91,34.0,1766.0,410.0,974.0,404.0,30703.0,180800.0,<1H OCEAN
-121.83,37.33,27.0,3127.0,610.0,3257.0,604.0,46333.0,173600.0,<1H OCEAN
-117.73,34.07,34.0,4038.0,725.0,2716.0,759.0,41339.0,135000.0,INLAND
-117.68,35.61,9.0,4241.0,832.0,1929.0,742.0,35988.0,84500.0,INLAND
-121.98,37.36,35.0,1293.0,223.0,701.0,216.0,78543.0,281900.0,<1H OCEAN
-117.26,33.21,26.0,1906.0,408.0,1325.0,427.0,30197.0,136000.0,<1H OCEAN
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,24196.0,358100.0,<1H OCEAN
-117.82,33.68,3.0,7105.0,1459.0,3068.0,1241.0,61395.0,358000.0,<1H OCEAN
-121.59,38.69,32.0,541.0,82.0,229.0,98.0,80379.0,383300.0,INLAND
-118.3,34.19,52.0,2962.0,468.0,1364.0,466.0,49042.0,343500.0,<1H OCEAN
-122.07,37.89,38.0,757.0,124.0,319.0,123.0,56558.0,263300.0,NEAR BAY
-117.95,33.92,11.0,3127.0,706.0,1594.0,694.0,43426.0,141300.0,<1H OCEAN
-121.95,37.55,21.0,10687.0,1540.0,4552.0,1520.0,66478.0,333400.0,<1H OCEAN
-121.84,37.24,18.0,3574.0,504.0,1803.0,536.0,67836.0,274100.0,<1H OCEAN
-123.24,38.7,38.0,1460.0,311.0,569.0,176.0,27171.0,131300.0,NEAR OCEAN
-121.91,37.26,32.0,3983.0,876.0,1989.0,794.0,35625.0,255200.0,<1H OCEAN
-118.11,33.9,26.0,4173.0,893.0,2471.0,863.0,35052.0,196000.0,<1H OCEAN
-118.31,33.94,40.0,1323.0,243.0,684.0,229.0,32206.0,145800.0,<1H OCEAN
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,39792.0,88900.0,INLAND
-117.44,34.45,6.0,6068.0,1137.0,3094.0,947.0,35167.0,130900.0,INLAND
-117.45,33.93,20.0,5998.0,1320.0,3185.0,1199.0,32731.0,113900.0,INLAND
-121.78,37.34,21.0,1959.0,292.0,891.0,300.0,73750.0,338400.0,<1H OCEAN
-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,30000.0,156400.0,<1H OCEAN
-120.71,38.34,16.0,1257.0,231.0,559.0,213.0,44531.0,144300.0,INLAND
-117.23,32.8,28.0,3379.0,918.0,1849.0,849.0,30293.0,241700.0,NEAR OCEAN
-122.06,37.34,13.0,2057.0,466.0,790.0,436.0,50081.0,288300.0,<1H OCEAN
-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,29861.0,171800.0,<1H OCEAN
-118.17,33.77,36.0,2933.0,881.0,2077.0,838.0,22538.0,181300.0,NEAR OCEAN
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,59907.0,500001.0,NEAR OCEAN
-118.0,33.93,35.0,802.0,153.0,445.0,150.0,50077.0,185000.0,<1H OCEAN
-121.21,37.81,12.0,3667.0,640.0,2173.0,652.0,50369.0,163900.0,INLAND
-118.27,34.16,48.0,1301.0,253.0,637.0,260.0,43438.0,252700.0,<1H OCEAN
-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,13713.0,51800.0,INLAND
-117.93,33.92,34.0,2271.0,437.0,1393.0,433.0,42443.0,174400.0,<1H OCEAN
-118.4,33.96,43.0,2416.0,454.0,1028.0,409.0,56731.99999999999,330700.0,<1H OCEAN
-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,41651.99999999999,184500.0,<1H OCEAN
-119.29,36.35,15.0,1740.0,319.0,1332.0,308.0,25743.0,60200.0,INLAND
-118.85,34.21,25.0,1328.0,209.0,691.0,228.0,49234.0,241400.0,<1H OCEAN
-118.45,34.16,22.0,7828.0,2038.0,3303.0,1922.0,36171.0,318300.0,<1H OCEAN
-117.68,33.49,16.0,3084.0,724.0,2557.0,690.0,28357.0,106300.0,<1H OCEAN
-121.95,37.81,5.0,7178.0,898.0,2823.0,907.0,90776.0,450400.0,<1H OCEAN
-118.1,33.79,36.0,3359.0,596.0,1522.0,565.0,51805.0,249400.0,<1H OCEAN
-120.5,37.32,13.0,1936.0,384.0,1158.0,367.0,27500.0,83200.0,INLAND
-122.1,37.39,31.0,1117.0,304.0,591.0,302.0,35909.0,353100.0,NEAR BAY
-118.26,33.96,37.0,1625.0,383.0,1243.0,350.0,13971.0,89800.0,<1H OCEAN
-118.28,33.68,8.0,2842.0,522.0,1624.0,510.0,37282.0,287500.0,NEAR OCEAN
-118.44,34.27,36.0,1111.0,275.0,1333.0,266.0,35347.0,158100.0,<1H OCEAN
-117.96,34.04,34.0,1381.0,265.0,1020.0,268.0,40250.0,146900.0,<1H OCEAN
-122.04,37.95,29.0,866.0,138.0,341.0,133.0,47188.0,197100.0,NEAR BAY
-118.31,34.06,34.0,2470.0,1197.0,2326.0,1055.0,19038.0,325000.0,<1H OCEAN
-119.13,34.19,16.0,6389.0,1330.0,6242.0,1340.0,40222.0,206800.0,NEAR OCEAN
-123.22,39.15,36.0,1166.0,216.0,504.0,203.0,35938.0,122100.0,<1H OCEAN
-123.92,41.54,22.0,2920.0,636.0,1382.0,499.0,20202.0,71100.0,NEAR OCEAN
-122.06,37.94,19.0,4005.0,972.0,1896.0,893.0,25268.0,235700.0,NEAR BAY
-121.44,38.47,5.0,5666.0,1178.0,3139.0,1131.0,33608.0,108900.0,INLAND
-117.08,32.61,27.0,2264.0,525.0,1485.0,468.0,33514.0,149100.0,NEAR OCEAN
-118.71,34.29,24.0,2983.0,406.0,1203.0,381.0,63236.0,302000.0,<1H OCEAN
-121.44,36.84,7.0,1644.0,338.0,1143.0,331.0,40050.0,180400.0,INLAND
-118.24,33.94,39.0,1215.0,273.0,1211.0,265.0,17212.0,95500.0,<1H OCEAN
-124.19,40.78,37.0,1371.0,319.0,640.0,260.0,18242.0,70000.0,NEAR OCEAN
-119.77,36.78,40.0,1411.0,284.0,609.0,296.0,19375.0,67700.0,INLAND
-118.36,33.94,38.0,2169.0,688.0,3036.0,639.0,23125.0,148500.0,<1H OCEAN
-117.65,34.12,17.0,3006.0,427.0,1291.0,406.0,62083.00000000001,242700.0,INLAND
-122.03,37.54,35.0,1867.0,343.0,1213.0,338.0,48214.0,186000.0,NEAR BAY
-116.54,33.87,16.0,3648.0,1035.0,1687.0,581.0,19167.0,70400.0,INLAND
-121.82,37.24,20.0,3671.0,567.0,1944.0,589.0,60538.0,241000.0,<1H OCEAN
-121.29,37.87,29.0,488.0,108.0,308.0,115.0,26563.0,103100.0,INLAND
-118.63,34.16,30.0,3346.0,487.0,1296.0,495.0,74570.0,392700.0,<1H OCEAN
-118.3,33.99,47.0,2212.0,533.0,1903.0,554.0,19853.0,101100.0,<1H OCEAN
-122.87,38.43,36.0,1987.0,387.0,1065.0,347.0,40446.0,172200.0,<1H OCEAN
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,8012.0,81800.0,NEAR BAY
-121.52,38.53,30.0,3377.0,623.0,1289.0,594.0,35737.0,171200.0,INLAND
-119.85,36.75,24.0,1143.0,245.0,608.0,240.0,28194.0,81100.0,INLAND
-117.84,33.8,34.0,2004.0,331.0,843.0,328.0,35900.0,230600.0,<1H OCEAN
-121.47,38.58,43.0,3807.0,952.0,1484.0,850.0,23266.0,137500.0,INLAND
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,65945.0,277300.0,<1H OCEAN
-117.91,33.84,25.0,1021.0,252.0,975.0,258.0,31250.0,168100.0,<1H OCEAN
-121.99,37.33,33.0,2023.0,425.0,1016.0,405.0,39417.0,285800.0,<1H OCEAN
-118.11,34.0,38.0,2573.0,484.0,1568.0,459.0,30208.0,193700.0,<1H OCEAN
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,7683.0,81800.0,NEAR BAY
-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,59145.0,236900.0,<1H OCEAN
-118.13,34.1,19.0,2742.0,756.0,1396.0,703.0,25663.0,197500.0,<1H OCEAN
-118.21,33.82,43.0,1005.0,199.0,723.0,191.0,43423.99999999999,162500.0,NEAR OCEAN
-120.66,38.61,19.0,2715.0,596.0,1301.0,473.0,25042.0,126400.0,INLAND
-117.98,33.93,27.0,3142.0,509.0,1520.0,503.0,62924.0,232500.0,<1H OCEAN
-120.21,36.98,21.0,1667.0,303.0,861.0,276.0,26012.0,92200.0,INLAND
-121.79,36.64,11.0,32627.0,6445.0,28566.0,6082.0,23087.0,118800.0,<1H OCEAN
-122.04,37.62,32.0,1540.0,324.0,793.0,302.0,32857.0,193200.0,NEAR BAY
-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,76110.0,350700.0,NEAR BAY
-120.79,37.41,35.0,2436.0,466.0,1730.0,469.0,22071.0,85900.0,INLAND
-117.14,32.71,43.0,966.0,255.0,857.0,208.0,12841.0,72000.0,NEAR OCEAN
-121.3,39.0,16.0,3155.0,541.0,1630.0,540.0,40282.0,126400.0,INLAND
-118.38,33.89,35.0,1778.0,330.0,732.0,312.0,65745.0,379300.0,<1H OCEAN
-115.56,32.96,21.0,2164.0,480.0,1164.0,421.0,38177.0,107200.0,INLAND
-118.21,34.02,45.0,792.0,203.0,872.0,188.0,26875.0,129700.0,<1H OCEAN
-119.72,36.75,11.0,4832.0,993.0,2190.0,888.0,26610.999999999996,74700.0,INLAND
-118.48,33.99,46.0,2219.0,686.0,1107.0,590.0,25522.999999999996,387500.0,<1H OCEAN
-121.83,37.31,19.0,11181.0,1895.0,7817.0,1853.0,56058.0,232700.0,<1H OCEAN
-116.78,33.0,7.0,12480.0,1946.0,5102.0,1697.0,55102.0,221000.0,<1H OCEAN
-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,32426.0,236900.0,<1H OCEAN
-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,22083.0,97300.0,INLAND
-118.36,34.08,45.0,2195.0,483.0,1265.0,455.0,33864.0,397900.0,<1H OCEAN
-118.34,33.93,36.0,1528.0,486.0,1824.0,470.0,22679.0,153900.0,<1H OCEAN
-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,33444.0,183900.0,<1H OCEAN
-117.71,33.52,17.0,2486.0,417.0,876.0,361.0,61007.0,340900.0,<1H OCEAN
-118.33,33.92,23.0,969.0,288.0,670.0,251.0,32670.0,185400.0,<1H OCEAN
-118.45,34.26,35.0,1724.0,311.0,992.0,315.0,48359.0,195600.0,<1H OCEAN
-117.6,33.94,26.0,2925.0,575.0,1921.0,501.0,31859.0,153100.0,INLAND
-122.29,37.81,46.0,935.0,297.0,582.0,277.0,7286.0,95200.0,NEAR BAY
-117.74,34.1,29.0,2742.0,488.0,2477.0,532.0,35072.0,121900.0,INLAND
-118.19,34.04,40.0,1095.0,305.0,1322.0,281.0,19688.0,150000.0,<1H OCEAN
-117.06,32.99,16.0,1306.0,196.0,713.0,222.0,62683.0,180700.0,<1H OCEAN
-120.42,34.87,18.0,2505.0,376.0,1162.0,382.0,48359.0,195700.0,<1H OCEAN
-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,26500.0,260800.0,<1H OCEAN
-122.04,37.31,29.0,2476.0,434.0,1217.0,416.0,62045.0,393800.0,<1H OCEAN
-118.56,34.19,35.0,782.0,144.0,425.0,140.0,54548.0,201400.0,<1H OCEAN
-121.22,38.67,20.0,1412.0,226.0,700.0,227.0,40500.0,130700.0,INLAND
-118.27,34.15,22.0,2265.0,637.0,1684.0,561.0,26729.0,217100.0,<1H OCEAN
-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,48187.0,90900.0,INLAND
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,18913.0,91200.0,NEAR BAY
-117.93,33.84,23.0,2870.0,653.0,1680.0,598.0,32301.000000000004,189900.0,<1H OCEAN
-122.73,38.43,15.0,3265.0,690.0,1629.0,629.0,37132.0,167600.0,<1H OCEAN
-117.08,33.12,43.0,107.0,44.0,107.0,48.0,7054.0,137500.0,<1H OCEAN
-118.41,34.0,35.0,1062.0,305.0,1026.0,307.0,27153.0,265500.0,<1H OCEAN
-121.91,37.68,20.0,1804.0,254.0,831.0,260.0,61769.99999999999,262900.0,<1H OCEAN
-118.28,33.85,27.0,489.0,98.0,403.0,97.0,51440.0,180800.0,<1H OCEAN
-122.7,38.66,43.0,1384.0,284.0,582.0,224.0,39063.0,210000.0,<1H OCEAN
-121.12,38.86,17.0,3949.0,717.0,1683.0,686.0,33802.0,216500.0,INLAND
-118.36,34.04,49.0,995.0,184.0,462.0,194.0,27917.0,242000.0,<1H OCEAN
-119.01,35.33,32.0,3068.0,628.0,1897.0,607.0,24234.0,63700.0,INLAND
-122.71,38.44,27.0,966.0,251.0,462.0,230.0,17000.0,350000.0,<1H OCEAN
-121.88,37.26,13.0,1676.0,471.0,710.0,406.0,38936.0,225900.0,<1H OCEAN
-122.41,37.74,38.0,1754.0,382.0,928.0,354.0,41417.0,270800.0,NEAR BAY
-118.43,33.96,16.0,14891.0,3984.0,6270.0,3595.0,51064.0,283200.0,<1H OCEAN
-119.09,36.42,17.0,877.0,219.0,966.0,218.0,20000.0,52500.0,INLAND
-117.0,32.73,17.0,6050.0,1143.0,3424.0,1131.0,37647.0,127600.0,<1H OCEAN
-118.25,34.06,12.0,4011.0,1438.0,1673.0,1088.0,53080.99999999999,287500.0,<1H OCEAN
-123.32,39.42,22.0,2085.0,432.0,1133.0,402.0,23906.0,92600.0,<1H OCEAN
-119.23,34.46,34.0,9280.0,1765.0,4514.0,1693.0,32026.0,227600.0,<1H OCEAN
-122.73,41.76,19.0,2200.0,414.0,950.0,367.0,25357.0,94200.0,INLAND
-116.47,33.94,18.0,2233.0,471.0,919.0,388.0,32578.0,85200.0,INLAND
-118.39,34.09,27.0,4312.0,1214.0,1634.0,1097.0,36207.0,362500.0,<1H OCEAN
-120.62,37.35,18.0,874.0,203.0,572.0,190.0,16833.0,71000.0,INLAND
-119.83,36.77,32.0,2867.0,615.0,1705.0,570.0,24286.0,68100.0,INLAND
-122.48,37.75,52.0,2074.0,401.0,1136.0,409.0,47703.0,331000.0,NEAR BAY
-122.49,37.67,35.0,5275.0,903.0,2892.0,842.0,46771.0,266400.0,NEAR OCEAN
-122.08,37.58,15.0,2576.0,418.0,1657.0,410.0,55218.0,254400.0,NEAR BAY
-117.38,34.11,36.0,1497.0,264.0,894.0,275.0,33066.0,96300.0,INLAND
-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,67060.0,351400.0,<1H OCEAN
-117.9,33.63,26.0,1632.0,376.0,598.0,375.0,32125.0,455000.0,<1H OCEAN
-120.87,37.6,32.0,4579.0,914.0,2742.0,856.0,26619.0,86200.0,INLAND
-121.09,40.3,15.0,1717.0,336.0,501.0,206.0,36477.0,113400.0,INLAND
-121.4,36.84,52.0,1860.0,400.0,1215.0,367.0,29554.0,136500.0,INLAND
-117.35,34.0,38.0,1214.0,254.0,723.0,236.0,25469.0,87800.0,INLAND
-121.29,38.14,27.0,836.0,132.0,303.0,133.0,38750.0,127400.0,INLAND
-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,25795.0,192400.0,NEAR OCEAN
-117.52,33.83,22.0,2397.0,400.0,1347.0,403.0,44600.0,189800.0,INLAND
-122.65,38.46,14.0,2096.0,420.0,926.0,397.0,40647.0,187800.0,<1H OCEAN
-120.91,38.62,12.0,4545.0,748.0,2033.0,718.0,41843.0,207600.0,INLAND
-117.12,32.77,48.0,2012.0,422.0,893.0,394.0,27928.0,175000.0,NEAR OCEAN
-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,45224.0,142000.0,<1H OCEAN
-117.92,33.81,34.0,988.0,173.0,759.0,184.0,56047.0,205100.0,<1H OCEAN
-122.02,37.98,37.0,1474.0,343.0,782.0,331.0,34187.0,161700.0,NEAR BAY
-118.33,34.0,24.0,873.0,320.0,529.0,308.0,9304.0,151600.0,<1H OCEAN
-122.25,37.48,45.0,2743.0,390.0,974.0,400.0,71621.0,500001.0,NEAR OCEAN
-121.28,38.11,10.0,2974.0,588.0,1559.0,568.0,38825.0,136800.0,INLAND
-117.98,33.91,16.0,10621.0,1782.0,3836.0,1480.0,50923.0,257200.0,<1H OCEAN
-117.89,33.74,32.0,660.0,145.0,959.0,113.0,37500.0,159000.0,<1H OCEAN
-120.44,34.96,30.0,1685.0,315.0,1290.0,368.0,34722.0,112500.0,<1H OCEAN
-120.34,38.23,10.0,3757.0,722.0,546.0,223.0,37500.0,121400.0,INLAND
-121.22,37.97,37.0,1514.0,337.0,1121.0,337.0,24009.999999999996,58400.0,INLAND
-122.53,37.65,20.0,4582.0,1124.0,2325.0,1040.0,40556.0,275000.0,NEAR OCEAN
-122.34,37.98,33.0,2014.0,410.0,1354.0,427.0,39773.0,131300.0,NEAR BAY
-118.99,37.63,10.0,7744.0,1573.0,483.0,224.0,32917.0,231800.0,INLAND
-117.22,32.82,35.0,756.0,135.0,423.0,136.0,35234.0,183900.0,NEAR OCEAN
-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,57910.00000000001,239400.0,<1H OCEAN
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,28750.0,135300.0,NEAR BAY
-118.26,34.01,38.0,697.0,208.0,749.0,206.0,14653.0,118800.0,<1H OCEAN
-121.95,37.38,22.0,765.0,198.0,390.0,176.0,31812.0,87500.0,<1H OCEAN
-122.14,38.03,42.0,118.0,34.0,54.0,30.0,25795.0,225000.0,NEAR BAY
-121.84,37.99,15.0,2380.0,385.0,1292.0,388.0,46029.0,142600.0,INLAND
-117.96,33.83,34.0,982.0,148.0,498.0,156.0,63214.0,220800.0,<1H OCEAN
-122.25,37.79,50.0,629.0,188.0,742.0,196.0,26458.0,125000.0,NEAR BAY
-117.94,33.93,34.0,1475.0,319.0,698.0,293.0,38194.0,186000.0,<1H OCEAN
-121.29,38.14,34.0,2770.0,544.0,1409.0,535.0,32338.0,101800.0,INLAND
-121.4,38.61,37.0,1994.0,347.0,782.0,355.0,41487.99999999999,136400.0,INLAND
